,initial_pos,sc_lap,sc_decision,sc_laps_travelled,sc_laps_remaining,sc_tyre_compound,before_pit_pos,Temperature,Humidity,Altitude,Turns,RaceDistance,TrackLength,TeamAbility,DriverAbility,final_pos_gained
1040,3.0,2.0,0.0,23.0,52.0,4.0,4.0,79.03,0.61,40.4,18.0,53.0,5.807,368.0,200.0,0.0
1041,10.0,2.0,0.0,26.0,52.0,3.0,14.0,79.03,0.61,40.4,18.0,53.0,5.807,522.0,205.0,5.0
1042,13.0,2.0,0.0,21.0,52.0,4.0,12.0,79.03,0.61,40.4,18.0,53.0,5.807,47.0,28.0,4.0
1043,7.0,2.0,0.0,19.0,52.0,4.0,7.0,79.03,0.61,40.4,18.0,53.0,5.807,187.0,100.0,0.0
1044,20.0,2.0,0.0,23.0,52.0,4.0,17.0,79.03,0.61,40.4,18.0,53.0,5.807,30.0,17.0,9.0
1045,8.0,2.0,0.0,15.0,52.0,4.0,8.0,79.03,0.61,40.4,18.0,53.0,5.807,83.0,43.0,-2.0
1046,12.0,2.0,0.0,17.0,52.0,4.0,10.0,79.03,0.61,40.4,18.0,53.0,5.807,47.0,19.0,4.0
1047,18.0,2.0,0.0,37.0,52.0,3.0,15.0,79.03,0.61,40.4,18.0,53.0,5.807,57.0,8.0,6.0
1048,5.0,2.0,0.0,18.0,52.0,4.0,3.0,79.03,0.61,40.4,18.0,53.0,5.807,187.0,87.0,-1.0
1049,4.0,2.0,0.0,19.0,52.0,4.0,2.0,79.03,0.61,40.4,18.0,53.0,5.807,368.0,168.0,2.0
1050,1.0,2.0,0.0,20.0,52.0,4.0,1.0,79.03,0.61,40.4,18.0,53.0,5.807,668.0,363.0,0.0
1051,6.0,2.0,0.0,28.0,52.0,3.0,5.0,79.03,0.61,40.4,18.0,53.0,5.807,668.0,305.0,2.0
1052,9.0,9.0,1.0,9.0,45.0,4.0,15.0,79.03,0.61,40.4,18.0,53.0,5.807,30.0,13.0,-5.0
1053,3.0,9.0,0.0,16.0,45.0,4.0,4.0,79.03,0.61,40.4,18.0,53.0,5.807,368.0,200.0,0.0
1054,10.0,9.0,0.0,19.0,45.0,3.0,8.0,79.03,0.61,40.4,18.0,53.0,5.807,522.0,205.0,5.0
1055,13.0,9.0,0.0,14.0,45.0,4.0,11.0,79.03,0.61,40.4,18.0,53.0,5.807,47.0,28.0,4.0
1056,7.0,9.0,0.0,12.0,45.0,4.0,6.0,79.03,0.61,40.4,18.0,53.0,5.807,187.0,100.0,0.0
1057,20.0,9.0,0.0,16.0,45.0,4.0,14.0,79.03,0.61,40.4,18.0,53.0,5.807,30.0,17.0,9.0
1058,8.0,9.0,0.0,8.0,45.0,4.0,7.0,79.03,0.61,40.4,18.0,53.0,5.807,83.0,43.0,-2.0
1059,12.0,9.0,0.0,10.0,45.0,4.0,10.0,79.03,0.61,40.4,18.0,53.0,5.807,47.0,19.0,4.0
1060,18.0,9.0,0.0,30.0,45.0,3.0,13.0,79.03,0.61,40.4,18.0,53.0,5.807,57.0,8.0,6.0
1061,5.0,9.0,0.0,11.0,45.0,4.0,3.0,79.03,0.61,40.4,18.0,53.0,5.807,187.0,87.0,-1.0
1062,4.0,9.0,0.0,12.0,45.0,4.0,2.0,79.03,0.61,40.4,18.0,53.0,5.807,368.0,168.0,2.0
1063,1.0,9.0,0.0,13.0,45.0,4.0,1.0,79.03,0.61,40.4,18.0,53.0,5.807,668.0,363.0,0.0
1064,6.0,9.0,0.0,21.0,45.0,3.0,5.0,79.03,0.61,40.4,18.0,53.0,5.807,668.0,305.0,2.0
1065,19.0,32.0,0.0,1.0,40.0,4.0,11.0,71.64,0.36,2.8,17.0,71.0,4.304,30.0,13.0,7.0
1066,1.0,32.0,1.0,31.0,40.0,3.0,7.0,71.64,0.36,2.8,17.0,71.0,4.304,522.0,317.0,-3.0
1067,5.0,32.0,1.0,32.0,40.0,5.0,3.0,71.64,0.36,2.8,17.0,71.0,4.304,522.0,205.0,2.0
1068,15.0,32.0,0.0,1.0,40.0,3.0,15.0,71.64,0.36,2.8,17.0,71.0,4.304,47.0,28.0,0.0
1069,9.0,32.0,0.0,14.0,40.0,3.0,6.0,71.64,0.36,2.8,17.0,71.0,4.304,187.0,100.0,2.0
1070,18.0,32.0,1.0,32.0,40.0,4.0,8.0,71.64,0.36,2.8,17.0,71.0,4.304,30.0,17.0,8.0
1071,11.0,32.0,1.0,32.0,40.0,5.0,4.0,71.64,0.36,2.8,17.0,71.0,4.304,83.0,40.0,5.0
1072,10.0,32.0,0.0,29.0,40.0,3.0,10.0,71.64,0.36,2.8,17.0,71.0,4.304,83.0,43.0,-1.0
1073,14.0,32.0,0.0,1.0,40.0,3.0,9.0,71.64,0.36,2.8,17.0,71.0,4.304,47.0,19.0,6.0
1074,6.0,32.0,0.0,12.0,40.0,3.0,5.0,71.64,0.36,2.8,17.0,71.0,4.304,187.0,87.0,1.0
1075,2.0,32.0,0.0,32.0,40.0,5.0,1.0,71.64,0.36,2.8,17.0,71.0,4.304,368.0,168.0,1.0
1076,3.0,32.0,0.0,1.0,40.0,4.0,16.0,71.64,0.36,2.8,17.0,71.0,4.304,668.0,363.0,-6.0
1077,4.0,32.0,0.0,32.0,40.0,5.0,2.0,71.64,0.36,2.8,17.0,71.0,4.304,668.0,305.0,2.0
1078,13.0,32.0,0.0,28.0,40.0,3.0,14.0,71.64,0.36,2.8,17.0,71.0,4.304,5.0,5.0,-1.0
1079,5.0,60.0,0.0,22.0,19.0,4.0,3.0,78.39,0.52,42.0,19.0,78.0,3.337,368.0,200.0,2.0
1080,2.0,60.0,0.0,21.0,19.0,4.0,1.0,78.39,0.52,42.0,19.0,78.0,3.337,522.0,317.0,1.0
1081,1.0,60.0,0.0,26.0,19.0,4.0,2.0,78.39,0.52,42.0,19.0,78.0,3.337,522.0,205.0,-1.0
1082,8.0,60.0,0.0,20.0,19.0,4.0,8.0,78.39,0.52,42.0,19.0,78.0,3.337,47.0,28.0,0.0
1083,17.0,60.0,1.0,19.0,19.0,4.0,15.0,78.39,0.52,42.0,19.0,78.0,3.337,83.0,40.0,2.0
1084,14.0,60.0,1.0,22.0,19.0,4.0,12.0,78.39,0.52,42.0,19.0,78.0,3.337,83.0,43.0,5.0
1085,11.0,60.0,0.0,18.0,19.0,5.0,13.0,78.39,0.52,42.0,19.0,78.0,3.337,47.0,19.0,1.0
1086,9.0,60.0,0.0,24.0,19.0,4.0,9.0,78.39,0.52,42.0,19.0,78.0,3.337,53.0,5.0,-5.0
1087,16.0,60.0,0.0,18.0,19.0,4.0,14.0,78.39,0.52,42.0,19.0,78.0,3.337,57.0,8.0,5.0
1088,4.0,60.0,1.0,28.0,19.0,4.0,5.0,78.39,0.52,42.0,19.0,78.0,3.337,368.0,168.0,-1.0
1089,13.0,60.0,0.0,14.0,19.0,4.0,7.0,78.39,0.52,42.0,19.0,78.0,3.337,668.0,363.0,6.0
1090,6.0,60.0,0.0,23.0,19.0,4.0,6.0,78.39,0.52,42.0,19.0,78.0,3.337,53.0,54.0,0.0
1091,3.0,60.0,0.0,27.0,19.0,4.0,4.0,78.39,0.52,42.0,19.0,78.0,3.337,668.0,305.0,-1.0
1092,20.0,1.0,1.0,1.0,53.0,4.0,16.0,75.48,0.4,1.9,18.0,53.0,5.848,30.0,13.0,6.0
1093,1.0,1.0,0.0,33.0,53.0,5.0,2.0,75.48,0.4,1.9,18.0,53.0,5.848,522.0,317.0,-1.0
1094,2.0,1.0,0.0,28.0,53.0,5.0,3.0,75.48,0.4,1.9,18.0,53.0,5.848,522.0,205.0,-1.0
1095,18.0,1.0,1.0,1.0,53.0,4.0,17.0,75.48,0.4,1.9,18.0,53.0,5.848,5.0,0.0,3.0
1096,9.0,1.0,0.0,26.0,53.0,5.0,8.0,75.48,0.4,1.9,18.0,53.0,5.848,187.0,100.0,3.0
1097,11.0,1.0,0.0,25.0,53.0,5.0,15.0,75.48,0.4,1.9,18.0,53.0,5.848,83.0,40.0,0.0
1098,6.0,1.0,0.0,20.0,53.0,5.0,6.0,75.48,0.4,1.9,18.0,53.0,5.848,83.0,43.0,-3.0
1099,13.0,1.0,0.0,20.0,53.0,5.0,11.0,75.48,0.4,1.9,18.0,53.0,5.848,47.0,19.0,0.0
1100,12.0,1.0,0.0,20.0,53.0,5.0,13.0,75.48,0.4,1.9,18.0,53.0,5.848,53.0,5.0,0.0
1101,8.0,1.0,0.0,39.0,53.0,5.0,10.0,75.48,0.4,1.9,18.0,53.0,5.848,57.0,43.0,0.0
1102,10.0,1.0,0.0,25.0,53.0,5.0,9.0,75.48,0.4,1.9,18.0,53.0,5.848,187.0,87.0,3.0
1103,7.0,1.0,0.0,28.0,53.0,5.0,5.0,75.48,0.4,1.9,18.0,53.0,5.848,368.0,168.0,2.0
1104,4.0,1.0,0.0,29.0,53.0,5.0,4.0,75.48,0.4,1.9,18.0,53.0,5.848,668.0,363.0,0.0
1105,14.0,1.0,0.0,23.0,53.0,5.0,12.0,75.48,0.4,1.9,18.0,53.0,5.848,53.0,54.0,4.0
1106,3.0,1.0,0.0,26.0,53.0,5.0,1.0,75.48,0.4,1.9,18.0,53.0,5.848,668.0,305.0,2.0
1107,17.0,1.0,0.0,1.0,53.0,4.0,14.0,75.48,0.4,1.9,18.0,53.0,5.848,5.0,5.0,1.0
1108,6.0,34.0,0.0,13.0,33.0,2.0,4.0,74.12,0.49,29.6,16.0,66.0,4.655,368.0,200.0,3.0
1109,2.0,34.0,1.0,20.0,33.0,3.0,1.0,74.12,0.49,29.6,16.0,66.0,4.655,522.0,317.0,0.0
1110,14.0,34.0,1.0,15.0,33.0,3.0,8.0,74.12,0.49,29.6,16.0,66.0,4.655,47.0,28.0,4.0
1111,16.0,34.0,0.0,2.0,33.0,2.0,14.0,74.12,0.49,29.6,16.0,66.0,4.655,5.0,0.0,5.0
1112,8.0,34.0,1.0,16.0,33.0,3.0,5.0,74.12,0.49,29.6,16.0,66.0,4.655,187.0,100.0,4.0
1113,18.0,34.0,0.0,1.0,33.0,2.0,13.0,74.12,0.49,29.6,16.0,66.0,4.655,83.0,40.0,2.0
1114,19.0,34.0,0.0,1.0,33.0,3.0,12.0,74.12,0.49,29.6,16.0,66.0,4.655,53.0,5.0,10.0
1115,13.0,34.0,0.0,1.0,33.0,2.0,9.0,74.12,0.49,29.6,16.0,66.0,4.655,57.0,43.0,7.0
1116,10.0,34.0,1.0,18.0,33.0,3.0,6.0,74.12,0.49,29.6,16.0,66.0,4.655,187.0,87.0,5.0
1117,1.0,34.0,1.0,13.0,33.0,2.0,2.0,74.12,0.49,29.6,16.0,66.0,4.655,668.0,363.0,0.0
1118,12.0,34.0,1.0,21.0,33.0,3.0,7.0,74.12,0.49,29.6,16.0,66.0,4.655,53.0,54.0,5.0
1119,15.0,34.0,0.0,1.0,33.0,2.0,10.0,74.12,0.49,29.6,16.0,66.0,4.655,5.0,5.0,7.0
1120,3.0,17.0,1.0,4.0,41.0,4.0,1.0,70.44,0.43,2.6,16.0,58.0,5.303,398.0,212.0,0.0
1121,2.0,17.0,1.0,5.0,41.0,3.0,2.0,70.44,0.43,2.6,16.0,58.0,5.303,765.0,385.0,1.0
1122,19.0,17.0,1.0,1.0,41.0,3.0,9.0,70.44,0.43,2.6,16.0,58.0,5.303,29.0,29.0,13.0
1123,9.0,17.0,1.0,1.0,41.0,2.0,13.0,70.44,0.43,2.6,16.0,58.0,5.303,173.0,101.0,-4.0
1124,17.0,17.0,1.0,7.0,41.0,3.0,16.0,70.44,0.43,2.6,16.0,58.0,5.303,2.0,2.0,2.0
1125,6.0,17.0,1.0,6.0,41.0,3.0,8.0,70.44,0.43,2.6,16.0,58.0,5.303,138.0,53.0,1.0
1126,14.0,17.0,1.0,16.0,41.0,3.0,19.0,70.44,0.43,2.6,16.0,58.0,5.303,8.0,7.0,2.0
1127,10.0,17.0,1.0,1.0,41.0,2.0,11.0,70.44,0.43,2.6,16.0,58.0,5.303,173.0,72.0,3.0
1128,13.0,17.0,1.0,5.0,41.0,3.0,12.0,70.44,0.43,2.6,16.0,58.0,5.303,8.0,1.0,2.0
1129,1.0,17.0,1.0,1.0,41.0,2.0,7.0,70.44,0.43,2.6,16.0,58.0,5.303,765.0,380.0,-1.0
1130,16.0,17.0,1.0,17.0,41.0,3.0,10.0,70.44,0.43,2.6,16.0,58.0,5.303,138.0,85.0,8.0
1131,5.0,27.0,1.0,13.0,45.0,3.0,4.0,59.14,0.72,63.5,8.0,71.0,4.318,468.0,256.0,0.0
1132,6.0,27.0,1.0,17.0,45.0,3.0,1.0,59.14,0.72,63.5,8.0,71.0,4.318,765.0,385.0,2.0
1133,4.0,27.0,1.0,5.0,45.0,3.0,5.0,59.14,0.72,63.5,8.0,71.0,4.318,398.0,186.0,1.0
1134,13.0,27.0,1.0,1.0,45.0,3.0,10.0,59.14,0.72,63.5,8.0,71.0,4.318,29.0,29.0,6.0
1135,18.0,27.0,1.0,15.0,45.0,3.0,17.0,59.14,0.72,63.5,8.0,71.0,4.318,2.0,0.0,3.0
1136,16.0,27.0,1.0,1.0,45.0,3.0,16.0,59.14,0.72,63.5,8.0,71.0,4.318,173.0,101.0,-1.0
1137,21.0,27.0,1.0,16.0,45.0,3.0,7.0,59.14,0.72,63.5,8.0,71.0,4.318,2.0,2.0,8.0
1138,14.0,27.0,1.0,1.0,45.0,3.0,15.0,59.14,0.72,63.5,8.0,71.0,4.318,76.0,54.0,-4.0
1139,10.0,27.0,1.0,15.0,45.0,3.0,13.0,59.14,0.72,63.5,8.0,71.0,4.318,138.0,53.0,-10.0
1140,17.0,27.0,1.0,15.0,45.0,3.0,11.0,59.14,0.72,63.5,8.0,71.0,4.318,8.0,7.0,3.0
1141,11.0,27.0,1.0,6.0,45.0,4.0,19.0,59.14,0.72,63.5,8.0,71.0,4.318,29.0,0.0,0.0
1142,3.0,27.0,1.0,1.0,45.0,3.0,9.0,59.14,0.72,63.5,8.0,71.0,4.318,76.0,21.0,-3.0
1143,19.0,27.0,1.0,15.0,45.0,3.0,14.0,59.14,0.72,63.5,8.0,71.0,4.318,8.0,1.0,7.0
1144,8.0,27.0,1.0,12.0,45.0,3.0,3.0,59.14,0.72,63.5,8.0,71.0,4.318,468.0,204.0,6.0
1145,1.0,27.0,1.0,6.0,45.0,3.0,2.0,59.14,0.72,63.5,8.0,71.0,4.318,765.0,380.0,0.0
1146,15.0,27.0,1.0,18.0,45.0,3.0,8.0,59.14,0.72,63.5,8.0,71.0,4.318,63.0,46.0,7.0
1147,7.0,27.0,1.0,18.0,45.0,3.0,6.0,59.14,0.72,63.5,8.0,71.0,4.318,138.0,85.0,-2.0
1148,20.0,27.0,1.0,27.0,45.0,3.0,12.0,59.14,0.72,63.5,8.0,71.0,4.318,1.0,0.0,4.0
1149,12.0,27.0,1.0,4.0,45.0,3.0,20.0,59.14,0.72,63.5,8.0,71.0,4.318,1.0,1.0,2.0
1150,5.0,2.0,0.0,7.0,43.0,3.0,3.0,83.02,0.54,102.2,19.0,44.0,7.004,468.0,256.0,3.0
1151,1.0,2.0,0.0,7.0,43.0,3.0,1.0,83.02,0.54,102.2,19.0,44.0,7.004,765.0,385.0,0.0
1152,11.0,2.0,0.0,4.0,43.0,3.0,6.0,83.02,0.54,102.2,19.0,44.0,7.004,29.0,29.0,-2.0
1153,6.0,2.0,0.0,4.0,43.0,4.0,7.0,83.02,0.54,102.2,19.0,44.0,7.004,173.0,101.0,1.0
1154,22.0,2.0,0.0,7.0,43.0,2.0,11.0,83.02,0.54,102.2,19.0,44.0,7.004,76.0,54.0,15.0
1155,10.0,2.0,1.0,2.0,43.0,4.0,5.0,83.02,0.54,102.2,19.0,44.0,7.004,138.0,53.0,0.0
1156,18.0,2.0,0.0,5.0,43.0,3.0,10.0,83.02,0.54,102.2,19.0,44.0,7.004,29.0,0.0,6.0
1157,17.0,2.0,0.0,4.0,43.0,3.0,12.0,83.02,0.54,102.2,19.0,44.0,7.004,1.0,0.0,1.0
1158,8.0,2.0,0.0,5.0,43.0,4.0,4.0,83.02,0.54,102.2,19.0,44.0,7.004,138.0,85.0,0.0
1159,5.0,6.0,1.0,3.0,39.0,3.0,3.0,83.02,0.54,102.2,19.0,44.0,7.004,468.0,256.0,3.0
1160,1.0,6.0,1.0,3.0,39.0,3.0,1.0,83.02,0.54,102.2,19.0,44.0,7.004,765.0,385.0,0.0
1161,11.0,6.0,1.0,6.0,39.0,3.0,6.0,83.02,0.54,102.2,19.0,44.0,7.004,29.0,29.0,-2.0
1162,6.0,6.0,1.0,6.0,39.0,4.0,5.0,83.02,0.54,102.2,19.0,44.0,7.004,173.0,101.0,1.0
1163,22.0,6.0,1.0,3.0,39.0,2.0,9.0,83.02,0.54,102.2,19.0,44.0,7.004,76.0,54.0,15.0
1164,10.0,6.0,1.0,4.0,39.0,3.0,11.0,83.02,0.54,102.2,19.0,44.0,7.004,138.0,53.0,0.0
1165,18.0,6.0,1.0,1.0,39.0,3.0,8.0,83.02,0.54,102.2,19.0,44.0,7.004,29.0,0.0,6.0
1166,17.0,6.0,1.0,6.0,39.0,3.0,12.0,83.02,0.54,102.2,19.0,44.0,7.004,1.0,0.0,1.0
1167,8.0,6.0,1.0,1.0,39.0,4.0,4.0,83.02,0.54,102.2,19.0,44.0,7.004,138.0,85.0,0.0
1168,4.0,11.0,0.0,10.0,60.0,5.0,3.0,53.14,0.57,5.2,17.0,70.0,4.43,468.0,256.0,-3.0
1169,3.0,11.0,1.0,11.0,60.0,5.0,4.0,53.14,0.57,5.2,17.0,70.0,4.43,398.0,212.0,1.0
1170,2.0,11.0,0.0,10.0,60.0,5.0,7.0,53.14,0.57,5.2,17.0,70.0,4.43,765.0,385.0,-3.0
1171,6.0,11.0,1.0,11.0,60.0,5.0,15.0,53.14,0.57,5.2,17.0,70.0,4.43,398.0,186.0,0.0
1172,21.0,11.0,0.0,3.0,60.0,5.0,18.0,53.14,0.57,5.2,17.0,70.0,4.43,2.0,0.0,6.0
1173,11.0,11.0,0.0,19.0,60.0,3.0,10.0,53.14,0.57,5.2,17.0,70.0,4.43,173.0,101.0,1.0
1174,18.0,11.0,0.0,2.0,60.0,3.0,21.0,53.14,0.57,5.2,17.0,70.0,4.43,2.0,2.0,0.0
1175,10.0,11.0,0.0,6.0,60.0,5.0,9.0,53.14,0.57,5.2,17.0,70.0,4.43,76.0,54.0,-1.0
1176,22.0,11.0,0.0,28.0,60.0,3.0,19.0,53.14,0.57,5.2,17.0,70.0,4.43,8.0,7.0,6.0
1177,13.0,11.0,0.0,2.0,60.0,5.0,13.0,53.14,0.57,5.2,17.0,70.0,4.43,29.0,0.0,0.0
1178,15.0,11.0,0.0,6.0,60.0,5.0,12.0,53.14,0.57,5.2,17.0,70.0,4.43,63.0,25.0,3.0
1179,9.0,11.0,0.0,10.0,60.0,5.0,8.0,53.14,0.57,5.2,17.0,70.0,4.43,173.0,72.0,1.0
1180,5.0,11.0,0.0,9.0,60.0,5.0,2.0,53.14,0.57,5.2,17.0,70.0,4.43,468.0,204.0,1.0
1181,1.0,11.0,0.0,13.0,60.0,5.0,1.0,53.14,0.57,5.2,17.0,70.0,4.43,765.0,380.0,0.0
1182,20.0,11.0,0.0,2.0,60.0,5.0,14.0,53.14,0.57,5.2,17.0,70.0,4.43,63.0,46.0,11.0
1183,7.0,11.0,0.0,12.0,60.0,5.0,5.0,53.14,0.57,5.2,17.0,70.0,4.43,138.0,85.0,4.0
1184,19.0,11.0,0.0,4.0,60.0,4.0,17.0,53.14,0.57,5.2,17.0,70.0,4.43,1.0,0.0,0.0
1185,17.0,11.0,1.0,11.0,60.0,5.0,20.0,53.14,0.57,5.2,17.0,70.0,4.43,1.0,1.0,0.0
1186,4.0,1.0,1.0,1.0,71.0,4.0,6.0,68.28,0.44,2.8,17.0,71.0,4.304,468.0,256.0,1.0
1187,7.0,1.0,0.0,31.0,71.0,3.0,8.0,68.28,0.44,2.8,17.0,71.0,4.304,398.0,212.0,2.0
1188,2.0,1.0,0.0,19.0,71.0,3.0,2.0,68.28,0.44,2.8,17.0,71.0,4.304,765.0,385.0,0.0
1189,6.0,1.0,0.0,19.0,71.0,3.0,5.0,68.28,0.44,2.8,17.0,71.0,4.304,398.0,186.0,0.0
1190,22.0,1.0,0.0,10.0,71.0,3.0,20.0,68.28,0.44,2.8,17.0,71.0,4.304,29.0,29.0,2.0
1191,15.0,1.0,1.0,1.0,71.0,3.0,21.0,68.28,0.44,2.8,17.0,71.0,4.304,2.0,0.0,4.0
1192,12.0,1.0,0.0,19.0,71.0,3.0,10.0,68.28,0.44,2.8,17.0,71.0,4.304,173.0,101.0,2.0
1193,19.0,1.0,0.0,48.0,71.0,2.0,16.0,68.28,0.44,2.8,17.0,71.0,4.304,2.0,2.0,4.0
1194,11.0,1.0,0.0,15.0,71.0,3.0,12.0,68.28,0.44,2.8,17.0,71.0,4.304,76.0,54.0,-2.0
1195,9.0,1.0,0.0,13.0,71.0,4.0,7.0,68.28,0.44,2.8,17.0,71.0,4.304,138.0,53.0,0.0
1196,14.0,1.0,0.0,11.0,71.0,3.0,13.0,68.28,0.44,2.8,17.0,71.0,4.304,8.0,7.0,-3.0
1197,17.0,1.0,0.0,11.0,71.0,3.0,15.0,68.28,0.44,2.8,17.0,71.0,4.304,29.0,0.0,-2.0
1198,13.0,1.0,0.0,16.0,71.0,3.0,14.0,68.28,0.44,2.8,17.0,71.0,4.304,76.0,21.0,1.0
1199,18.0,1.0,0.0,12.0,71.0,3.0,18.0,68.28,0.44,2.8,17.0,71.0,4.304,63.0,25.0,0.0
1200,5.0,1.0,0.0,13.0,71.0,4.0,4.0,68.28,0.44,2.8,17.0,71.0,4.304,173.0,72.0,-2.0
1201,21.0,1.0,1.0,1.0,71.0,4.0,19.0,68.28,0.44,2.8,17.0,71.0,4.304,8.0,1.0,7.0
1202,20.0,1.0,0.0,14.0,71.0,3.0,17.0,68.28,0.44,2.8,17.0,71.0,4.304,1.0,0.0,-1.0
1203,3.0,1.0,0.0,11.0,71.0,4.0,3.0,68.28,0.44,2.8,17.0,71.0,4.304,468.0,204.0,-1.0
1204,1.0,1.0,0.0,16.0,71.0,3.0,1.0,68.28,0.44,2.8,17.0,71.0,4.304,765.0,380.0,0.0
1205,10.0,1.0,0.0,14.0,71.0,3.0,11.0,68.28,0.44,2.8,17.0,71.0,4.304,63.0,46.0,-6.0
1206,8.0,1.0,0.0,18.0,71.0,4.0,9.0,68.28,0.44,2.8,17.0,71.0,4.304,138.0,85.0,0.0
1207,5.0,1.0,1.0,1.0,53.0,4.0,14.0,63.02,0.58,1.9,18.0,53.0,5.848,468.0,256.0,-6.0
1208,1.0,1.0,0.0,20.0,53.0,4.0,1.0,63.02,0.58,1.9,18.0,53.0,5.848,765.0,385.0,0.0
1209,3.0,1.0,0.0,19.0,53.0,4.0,2.0,63.02,0.58,1.9,18.0,53.0,5.848,398.0,186.0,0.0
1210,15.0,1.0,0.0,19.0,53.0,4.0,9.0,63.02,0.58,1.9,18.0,53.0,5.848,29.0,29.0,7.0
1211,22.0,1.0,1.0,1.0,53.0,3.0,17.0,63.02,0.58,1.9,18.0,53.0,5.848,2.0,0.0,8.0
1212,6.0,1.0,1.0,1.0,53.0,4.0,18.0,63.02,0.58,1.9,18.0,53.0,5.848,173.0,101.0,-3.0
1213,19.0,1.0,0.0,11.0,53.0,4.0,13.0,63.02,0.58,1.9,18.0,53.0,5.848,2.0,2.0,3.0
1214,14.0,1.0,0.0,20.0,53.0,4.0,7.0,63.02,0.58,1.9,18.0,53.0,5.848,76.0,54.0,8.0
1215,4.0,1.0,0.0,17.0,53.0,4.0,4.0,63.02,0.58,1.9,18.0,53.0,5.848,138.0,53.0,-1.0
1216,17.0,1.0,0.0,15.0,53.0,4.0,10.0,63.02,0.58,1.9,18.0,53.0,5.848,8.0,7.0,10.0
1217,16.0,1.0,1.0,1.0,53.0,3.0,19.0,63.02,0.58,1.9,18.0,53.0,5.848,29.0,0.0,-1.0
1218,12.0,1.0,0.0,19.0,53.0,4.0,15.0,63.02,0.58,1.9,18.0,53.0,5.848,76.0,21.0,2.0
1219,8.0,1.0,1.0,1.0,53.0,4.0,8.0,63.02,0.58,1.9,18.0,53.0,5.848,468.0,25.0,-7.0
1220,18.0,1.0,0.0,13.0,53.0,4.0,11.0,63.02,0.58,1.9,18.0,53.0,5.848,8.0,1.0,5.0
1221,10.0,1.0,0.0,16.0,53.0,4.0,5.0,63.02,0.58,1.9,18.0,53.0,5.848,765.0,380.0,8.0
1222,11.0,1.0,0.0,10.0,53.0,4.0,12.0,63.02,0.58,1.9,18.0,53.0,5.848,63.0,46.0,-1.0
1223,2.0,1.0,0.0,15.0,53.0,4.0,3.0,63.02,0.58,1.9,18.0,53.0,5.848,138.0,85.0,-2.0
1224,20.0,1.0,0.0,12.0,53.0,4.0,16.0,63.02,0.58,1.9,18.0,53.0,5.848,1.0,1.0,2.0
